"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"376","2/3 Irving Street Parramatta 2150",3,2,2,410000,2002-11-01,-33.8109924848243,151.021438348583,1.6841339044921,"(1.5,1.75]"
"377","5/43 Pemberton Street Parramatta 2150",3,2,1,320000,2002-11-01,-33.8090130564799,151.020622537947,1.72638752453531,"(1.5,1.75]"
"378","3/19 King Street Parramatta 2150",2,2,1,550000,2002-10-01,-33.8202039030475,150.998223075177,0.69528917180306,"(0.5,0.75]"
"379","1/31 Webb Street Parramatta 2150",4,2,2,160000,2002-08-01,-33.8246405701268,150.983383502338,2.15136910974673,"(2,2.25]"
"380","4/75 Victoria Road Parramatta 2150",3,1,2,695000,2002-07-01,-33.8093028188726,151.013811403426,1.22345494855945,"(1,1.25]"
"381","4/16-18 Broughton Street Parramatta 2150",3,2,1,394500,2002-07-01,-33.8132082409287,151.01835850208,1.32465839839002,"(1.25,1.5]"
"382","5/18 Henry Street Parramatta 2150",3,2,2,1330000,2002-07-01,-33.8101703039418,151.013419214177,1.12788092427091,"(1,1.25]"
"383","4/15 Grandview Street Parramatta 2150",3,3,2,395000,2002-07-01,-33.8094915793322,151.018966525336,1.56952885118375,"(1.5,1.75]"
"384","68 Hassall Street Parramatta 2150",3,2,2,1200000,2002-06-01,-33.818232269873,151.016050712679,1.02527582396538,"(1,1.25]"
"385","5/35 Victoria Road Parramatta 2150",3,2,2,320000,2002-05-01,-33.8095942576461,151.010110457898,0.998962080899672,"(0.75,1]"
"386","4/50 Fennell Street Parramatta 2150",2,2,1,312500,2002-05-01,-33.8050440157787,151.003017439974,1.39866641842799,"(1.25,1.5]"
"387","14/16 Harold Street Parramatta 2150",2,2,1,330000,2002-05-01,-33.8042296719757,151.006574635863,1.48440831528146,"(1.25,1.5]"
"388","1/56 Brabyn Street Parramatta 2150",4,3,2,528000,2002-04-01,-33.8025959971373,151.018064884012,2.05253912150256,"(2,2.25]"
"389","4/3 Irving Street Parramatta 2150",3,1,2,380000,2002-04-01,-33.8109924848243,151.021438348583,1.6841339044921,"(1.5,1.75]"
"390","5 O'reilly Street Parramatta 2150",2,1,1,550000,2002-03-01,-33.8197277271281,150.994801749939,0.975238521311722,"(0.75,1]"
"391","1/50 Hassall Street Parramatta 2150",3,1,1,240000,2002-03-01,-33.8180098141627,151.014093873563,0.842964693606428,"(0.75,1]"
"392","2/77 Thomas Street Parramatta 2150",4,3,2,475000,2002-03-01,-33.8130525889867,151.020433358392,1.51082458328789,"(1.5,1.75]"
"393","3/16 Murray Street Parramatta 2150",3,3,NA,335000,2002-02-01,-33.8259849854866,150.988958976692,1.75866952955749,"(1.75,2]"
"394","7 Gaggin Street Parramatta 2150",4,2,1,340000,2002-02-01,-33.8070273836176,151.017540344511,1.64451067004823,"(1.5,1.75]"
