"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"382","3/28 Elsham Road Auburn 2144",4,2,3,875000,2012-07-01,-33.8605201029501,151.035390110237,1.30290919549108,"(1.25,1.5]"
"383","6/17 Kirkham Road Auburn 2144",3,2,2,425000,2012-07-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"384","12A/114 AUBURN ROAD Auburn 2144",2,1,1,388000,2012-06-29,-33.8578299311259,151.031899131384,0.987288762362853,"(0.75,1]"
"385","18/17 Kirkham Road Auburn 2144",2,1,1,375000,2012-06-27,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"386","18/17-21 Kirkham Road Auburn 2144",2,1,1,375000,2012-06-27,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"387","18/17-21 Kirkham Rd Auburn 2144",2,1,1,375000,2012-06-27,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"388","5/17 Kirkham Road Auburn 2144",3,2,2,403000,2012-06-26,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"389","5/17-21 KIRKHAM RD Auburn 2144",3,2,2,405000,2012-06-26,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"390","4/305-307 Park Road Auburn 2144",3,2,2,411000,2012-06-23,-33.8735612127341,151.025262843364,2.82381310025901,"(2.5,3]"
"391","4/305 Park Road Auburn 2144",3,2,2,411000,2012-06-23,-33.8735612127341,151.025262843364,2.82381310025901,"(2.5,3]"
"392","4/305-307 Park Rd Auburn 2144",3,2,2,411000,2012-06-23,-33.8735612127341,151.025262843364,2.82381310025901,"(2.5,3]"
"393","3/35-37 Elsham Road Auburn 2144",4,2,1,560000,2012-06-20,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"394","18/17-21 Kirkham Street Auburn 2144",2,1,1,375000,2012-06-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"395","15/48 St Hilliers Road Auburn 2144",2,2,1,409000,2012-06-01,-33.8492982433407,151.038142643421,0.485826582319433,"(0.25,0.5]"
"396","4/35-37 Elsham Road Auburn 2144",4,2,1,460000,2012-06-01,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"397","1/27 Hargrave Road Auburn 2144",4,2,2,460000,2012-05-23,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"398","1/27-29 Hargrave Rd Auburn 2144",4,2,2,460000,2012-05-23,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"399","8/35 Elsham Road Auburn 2144",2,1,NA,458000,2012-05-09,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"400","8/35-37 Elsham Road Auburn 2144",2,2,1,458000,2012-05-09,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"401","8/35-39 Elsham Road Auburn 2144",2,2,1,458000,2012-05-09,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"402","8/35-37 Elsham Road Auburn 2144",2,2,1,458000,2012-05-09,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"403","4/38 Macquarie Road Auburn 2144",2,1,1,290000,2012-05-01,-33.8457549614114,151.033783383218,0.37035358464682,"(0.25,0.5]"
"404","6/21 Hargrave Road Auburn 2144",3,2,1,375000,2012-05-01,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
"405","35-37 Elsham Road Auburn 2144",2,2,1,485500,2012-05-01,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"406","7/57 Harrow Road Auburn 2144",3,2,1,375000,2012-04-23,-33.8557431306018,151.030135746594,0.792949578737567,"(0.75,1]"
"407","7/57 Harrow Rd Auburn 2144",3,2,1,375000,2012-04-23,-33.8557431306018,151.030135746594,0.792949578737567,"(0.75,1]"
"408","12/28 Elsham Road Auburn 2144",3,2,1,650000,2012-04-01,-33.8609636313566,151.03557861924,1.35461091686964,"(1.25,1.5]"
"409","29/137 Auburn Road Auburn 2144",2,2,1,310000,2012-04-01,-33.8558033545761,151.031177533339,0.773905611528079,"(0.75,1]"
"410","4 Olive Way Auburn 2144",2,1,1,528000,2012-04-01,-33.8748227310715,151.020257422244,3.10304996502393,"(3,3.25]"
"411","11/181 Auburn Road Auburn 2144",2,1,2,365000,2012-03-23,-33.858219647714,151.030773944701,1.04497692582532,"(1,1.25]"
"412","3/35 Wellington Road Auburn 2144",3,2,2,438000,2012-03-23,-33.8647576160099,151.0245913691,1.91491861588952,"(1.75,2]"
"413","11/181 Auburn Rd Auburn 2144",2,1,2,365000,2012-03-23,-33.858219647714,151.030773944701,1.04497692582532,"(1,1.25]"
"414","3/35-37 Elsham Rd Auburn 2144",4,2,2,560000,2012-03-17,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"415","2/35-37 Elsham Road Auburn 2144",3,2,2,525000,2012-03-15,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"416","2/35-39 Elsham Road Auburn 2144",3,2,2,525000,2012-03-15,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"417","2/35-37 Elsham Rd Auburn 2144",3,2,2,525000,2012-03-15,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"418","19/17 Kirkham Road Auburn 2144",2,1,1,380000,2012-03-09,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"419","19/17-21 Kirkham Rd Auburn 2144",2,1,1,380000,2012-03-09,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"420","3/69 Macquarie Road Auburn 2144",3,1,1,6e+05,2012-03-01,-33.8436909177544,151.036498868389,0.678230620062844,"(0.5,0.75]"
"421","3/35-37 Elsham Road Auburn 2144",4,2,2,848000,2012-03-01,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"422","5 45 Edgar Street Auburn 2144",3,2,1,415000,2012-03-01,-33.8541757566175,151.023590569861,1.03570122668688,"(1,1.25]"
"423","19/17-21 Kirkham Street Auburn 2144",2,1,1,380000,2012-03-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"424","20/17 Kirkham Road Auburn 2144",2,1,1,390000,2012-02-17,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"425","20/17-21 Kirkham Rd Auburn 2144",2,1,1,390000,2012-02-17,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"426","5/71 Station Road Auburn 2144",3,2,2,401000,2012-02-10,-33.8454977208029,151.038620998635,0.657087688213328,"(0.5,0.75]"
"427","20/17-21 Kirkham Street Auburn 2144",2,1,1,390000,2012-02-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"428","18 COCKTHORPE RD Auburn 2144",3,2,2,435000,2012-01-30,-33.8606152794606,151.036294349952,1.33053850761484,"(1.25,1.5]"
"429","6/35 Elsham Road Auburn 2144",2,1,NA,458000,2012-01-23,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"430","6/35-37 Elsham Road Auburn 2144",2,2,1,458000,2012-01-23,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"431","6/35-37 Elsham Rd Auburn 2144",2,2,1,458000,2012-01-23,-33.8610523118922,151.034672451687,1.35162586528711,"(1.25,1.5]"
"432","8/30 St Johns Road Auburn 2144",3,2,2,510000,2012-01-18,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"433","8/30-32 St Johns Road Auburn 2144",3,2,2,510000,2012-01-18,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"434","5/45 Edgar Street Auburn 2144",3,2,2,705000,2012-01-01,-33.8541757566175,151.023590569861,1.03570122668688,"(1,1.25]"
"435","21-23 HARGRAVE Road Auburn 2144",3,1,2,367000,2011-12-25,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
"436","21-23 HARGRAVE RD Auburn 2144",3,1,2,367000,2011-12-25,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
"437","4/165 Rawson Street Auburn 2144",3,2,2,395000,2011-12-21,-33.8467175810815,151.031100587468,0.303696394673208,"(0.25,0.5]"
"438","4/165 Rawson St Auburn 2144",3,2,2,395000,2011-12-21,-33.8467175810815,151.031100587468,0.303696394673208,"(0.25,0.5]"
"439","6/29 St Johns Road Auburn 2144",3,2,2,370000,2011-12-13,-33.87105196429,151.022325824491,2.642265415854,"(2.5,3]"
"440","9/30 St Johns Road Auburn 2144",2,2,NA,510000,2011-12-09,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"441","9/30-32 St Johns Road Auburn 2144",3,2,2,510000,2011-12-09,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"442","9/30-32 St Johns Road Auburn 2144",3,2,2,510000,2011-12-09,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"443","4/18 Provincial Street Auburn 2144",3,2,1,469000,2011-12-07,-33.8564130123036,151.026897817397,0.994423035014336,"(0.75,1]"
"444","4/18 Provincial Street Auburn 2144",3,2,1,469000,2011-12-07,-33.8564130123036,151.026897817397,0.994423035014336,"(0.75,1]"
"445","4 Embers Way Auburn 2144",2,1,1,432500,2011-12-01,-33.8735656551428,151.017444036443,3.08536748252625,"(3,3.25]"
"446","12/35 Harrow Road Auburn 2144",3,2,2,750000,2011-12-01,-33.8537400652905,151.030618376579,0.568260584736602,"(0.5,0.75]"
"447","6/29 St Johns Road Auburn 2144",3,2,2,1150000,2011-12-01,-33.87105196429,151.022325824491,2.642265415854,"(2.5,3]"
"448","1/23 Union Road Auburn 2144",3,2,4,438000,2011-11-25,-33.8567773736346,151.026702267596,1.03819678311671,"(1,1.25]"
"449","57 HARROW Road Auburn 2144",3,1,1,370000,2011-11-21,-33.8557431306018,151.030135746594,0.792949578737567,"(0.75,1]"
"450","57 HARROW RD Auburn 2144",3,1,1,370000,2011-11-21,-33.8557431306018,151.030135746594,0.792949578737567,"(0.75,1]"
"451","9/35-39 Deakin Street Auburn 2144",3,2,2,510000,2011-11-21,-33.8406055391955,151.041450645328,1.22401622473663,"(1,1.25]"
"452","3/109 Park Road Auburn 2144",3,2,2,401000,2011-11-15,-33.8592720794767,151.028015041271,1.22942729902121,"(1,1.25]"
"453","3/109 PARK RD Auburn 2144",3,2,NA,401000,2011-11-15,-33.8592720794767,151.028015041271,1.22942729902121,"(1,1.25]"
"454","10/21 Hargrave Road Auburn 2144",3,1,NA,816000,2011-11-01,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
"455","6/57 Harrow Road Auburn 2144",2,2,1,372000,2011-11-01,-33.8557431306018,151.030135746594,0.792949578737567,"(0.75,1]"
"456","1/1-3 Kennington Oval Auburn 2144",3,1,2,382000,2011-10-26,-33.8719987421632,151.021853839523,2.75632197280563,"(2.5,3]"
"457","13/28 Elsham Road Auburn 2144",3,2,1,417000,2011-10-07,-33.8609769585826,151.035631928144,1.35697808076052,"(1.25,1.5]"
"458","1 Embers Way Auburn 2144",2,1,1,1430000,2011-10-01,-33.8732082507914,151.01733783773,3.05477180396668,"(3,3.25]"
"459","1/29 St Johns Road Auburn 2144",3,2,2,370000,2011-10-01,-33.87105196429,151.022325824491,2.642265415854,"(2.5,3]"
"460","1/1 Kennington Oval OVAL Auburn 2144",3,1,2,1315000,2011-10-01,-33.8719987421632,151.021853839523,2.75632197280563,"(2.5,3]"
"461","1/38 Macquarie Road Auburn 2144",2,NA,NA,307000,2011-10-01,-33.8457549614114,151.033783383218,0.37035358464682,"(0.25,0.5]"
"462","3/5 Northcote Street Auburn 2144",2,1,1,368800,2011-10-01,-33.8497454178751,151.02827747866,0.435339906428343,"(0.25,0.5]"
"463","2/38 Macquarie Road Auburn 2144",2,1,1,3e+05,2011-10-01,-33.8457549614114,151.033783383218,0.37035358464682,"(0.25,0.5]"
"464","3/17 - 21 Kirkham Rd Auburn 2144",3,2,2,440000,2011-09-27,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"465","3/24 Hevington Road Auburn 2144",3,2,1,747000,2011-09-11,-33.8604060252478,151.034219828916,1.27556180799798,"(1.25,1.5]"
"466","3/17-21 Kirkham Street Auburn 2144",3,2,2,440000,2011-09-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"467","3 17 - 21 Kirkham Road Auburn 2144",3,2,2,440000,2011-09-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"468","3/17 Kirkham Road Auburn 2144",3,2,2,438000,2011-09-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"469","15 Coachwood Street Auburn 2144",3,2,2,1075000,2011-09-01,-33.8735993503936,151.017623995905,3.0810328139753,"(3,3.25]"
"470","3/17-21 Kirkham Road Auburn 2144",3,2,2,440000,2011-09-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"471","5/56-58 SUSAN STREET Auburn 2144",3,2,2,488000,2011-09-01,-33.8568291318867,151.033317936134,0.872390992177545,"(0.75,1]"
"472","3/58-60 Helena Street Auburn 2144",3,1,1,4e+05,2011-08-18,-33.8573175034753,151.030955077629,0.943196857271077,"(0.75,1]"
"473","7/78 Helena Street Auburn 2144",2,1,1,1075000,2011-08-01,-33.8570823491817,151.029387075002,0.956541182770238,"(0.75,1]"
"474","3/58-60 Helena Street Auburn 2144",3,1,1,1075000,2011-08-01,-33.8573175034753,151.030955077629,0.943196857271077,"(0.75,1]"
"475","4/33 Macquarie Road Auburn 2144",3,2,NA,326000,2011-07-29,-33.8456274726641,151.034940672589,0.420168582028118,"(0.25,0.5]"
"476","4/33 Macquarie Rd Auburn 2144",3,2,NA,326000,2011-07-29,-33.8456274726641,151.034940672589,0.420168582028118,"(0.25,0.5]"
"477","22/277 Park Road Auburn 2144",3,1,1,320000,2011-07-27,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"478","5/69 Macquarie Road Auburn 2144",3,1,1,380000,2011-07-16,-33.8436909177544,151.036498868389,0.678230620062844,"(0.5,0.75]"
"479","2/2A Gordon Road Auburn 2144",3,1,2,395000,2011-07-07,-33.8556445594205,151.026929836267,0.922896392670249,"(0.75,1]"
"480","2/2A Gordon Road Auburn 2144",3,1,2,395000,2011-07-07,-33.8556445594205,151.026929836267,0.922896392670249,"(0.75,1]"
"481","11/128 Auburn Road Auburn 2144",3,1,1,382000,2011-07-01,-33.8585812849265,151.031899801936,1.07058426706892,"(1,1.25]"
"482","6/167-171 Rawson Street Auburn 2144",4,1,1,440000,2011-06-17,-33.846597300771,151.030862289961,0.327155143369656,"(0.25,0.5]"
"483","6/167 Rawson Street Auburn 2144",4,1,1,440000,2011-06-17,-33.846597300771,151.030862289961,0.327155143369656,"(0.25,0.5]"
"484","6/167 Rawson St Auburn 2144",4,1,1,440000,2011-06-17,-33.846597300771,151.030862289961,0.327155143369656,"(0.25,0.5]"
"485","9/24 Norval Street Auburn 2144",3,2,2,425000,2011-06-05,-33.8599075115565,151.034442368445,1.2225618752164,"(1,1.25]"
"486","7/24 Norval Street Auburn 2144",3,2,2,795000,2011-06-04,-33.8599075115565,151.034442368445,1.2225618752164,"(1,1.25]"
"487","2/42 Helena Street Auburn 2144",3,3,2,762000,2011-05-30,-33.8576023624547,151.032826840427,0.957634491947842,"(0.75,1]"
"488","3/8 Elsham Road Auburn 2144",3,2,2,455000,2011-05-27,-33.8587034511653,151.035949686093,1.11637000298432,"(1,1.25]"
"489","3/8 Elsham Road Auburn 2144",3,2,2,455000,2011-05-27,-33.8587034511653,151.035949686093,1.11637000298432,"(1,1.25]"
"490","6/44 Park Road Auburn 2144",2,1,1,377500,2011-05-01,-33.8530654059039,151.030221996377,0.515854217412952,"(0.5,0.75]"
"491","1/8 Dartbrook Road Auburn 2144",3,1,2,815000,2011-05-01,-33.8498482638271,151.036086143477,0.309328554950341,"(0.25,0.5]"
"492","30-32 St Johns Road Auburn 2144",3,2,2,5e+05,2011-04-29,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"493","8/17-21 Kirkham Road Auburn 2144",3,2,2,426000,2011-04-13,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"494","8/17-21 Kirkham Rd Auburn 2144",3,2,2,426000,2011-04-13,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"495","4/8 dartbrook Road Auburn 2144",3,1,2,680000,2011-04-01,-33.8498482638271,151.036086143477,0.309328554950341,"(0.25,0.5]"
"496","1/45 Edgar Street Auburn 2144",3,2,2,375000,2011-03-30,-33.8541757566175,151.023590569861,1.03570122668688,"(1,1.25]"
"497","12/30-32 St Johns Road Auburn 2144",3,2,3,470000,2011-03-16,-33.8714475063008,151.020110990396,2.76438955490545,"(2.5,3]"
"498","3/75 Dartbrook Road Auburn 2144",3,1,1,355000,2011-02-14,-33.8472284161706,151.039104047715,0.606537590758241,"(0.5,0.75]"
"499","3/75 Dartbrook Rd Auburn 2144",3,1,1,355000,2011-02-14,-33.8472284161706,151.039104047715,0.606537590758241,"(0.5,0.75]"
"500","10/17 Macquarie Road Auburn 2144",2,1,1,3e+05,2011-02-12,-33.8472476526384,151.033707275537,0.20886077581674,"(0,0.25]"
"501","10/17 Macquarie Rd Auburn 2144",2,1,1,3e+05,2011-02-12,-33.8472476526384,151.033707275537,0.20886077581674,"(0,0.25]"
"502","8/17 Macquarie Road Auburn 2144",2,1,1,885000,2011-02-01,-33.8472476526384,151.033707275537,0.20886077581674,"(0,0.25]"
"503","4/24 Helena Street Auburn 2144",3,1,1,380000,2011-02-01,-33.8578951842421,151.034867666212,1.00677703478869,"(1,1.25]"
"504","11/273-275 PARK ROAD Auburn 2144",3,1,2,374000,2010-12-18,-33.8703318330787,151.025674562448,2.46679457924359,"(2.25,2.5]"
"505","1/17-21 Kirkham Road Auburn 2144",3,2,1,425000,2010-12-14,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"506","11/17-21 kirkham Road Auburn 2144",3,2,1,425000,2010-12-14,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"507","1/17-21 Kirkham Rd Auburn 2144",3,2,1,425000,2010-12-14,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"508","11/273-275 PARK ROAD Auburn 2144",3,1,2,1230000,2010-12-01,-33.8703318330787,151.025674562448,2.46679457924359,"(2.25,2.5]"
"509","1/17-21 Kirkham Street Auburn 2144",3,2,2,780000,2010-12-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"510","13/17-21 Kirkham Street Auburn 2144",2,1,1,398000,2010-12-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"511","39 Karrabah Road Auburn 2144",3,2,2,380000,2010-11-30,-33.8438658061642,151.032136003967,0.575884112437091,"(0.5,0.75]"
"512","39 Karrabah Rd Auburn 2144",3,2,2,380000,2010-11-30,-33.8438658061642,151.032136003967,0.575884112437091,"(0.5,0.75]"
"513","13/17-21 Kirkham Road Auburn 2144",2,1,1,398000,2010-11-29,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"514","20/17-21 Kirkham Road Auburn 2144",2,1,1,398000,2010-11-29,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"515","13/17-21 Kirkham Rd Auburn 2144",2,1,1,398000,2010-11-29,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"516","4/181 Auburn Road Auburn 2144",2,1,1,355000,2010-11-24,-33.8587656029774,151.030811663266,1.10411167137706,"(1,1.25]"
"517","4/181 Auburn Rd Auburn 2144",2,1,1,355000,2010-11-24,-33.8587656029774,151.030811663266,1.10411167137706,"(1,1.25]"
"518","5/9 Raglan Road Auburn 2144",3,2,1,380000,2010-11-10,-33.873348438122,151.023006183572,2.8605959983696,"(2.5,3]"
"519","5/9 Raglan Road Auburn 2144",3,2,1,380000,2010-11-10,-33.873348438122,151.023006183572,2.8605959983696,"(2.5,3]"
"520","2/27-29 Hargrave Road Auburn 2144",4,2,2,1100000,2010-11-01,-33.8604194362929,151.032031984549,1.27373600200917,"(1.25,1.5]"
"521","18 Tarakan Street Auburn 2144",3,2,2,1777000,2010-11-01,-33.8738606562251,151.019198117321,3.043541272489,"(3,3.25]"
"522","3/29 St Johns Street Auburn 2144",3,2,2,380000,2010-10-17,-33.87105196429,151.022325824491,2.642265415854,"(2.5,3]"
"523","5/3-5 Louisa Street Auburn 2144",4,3,2,1238888,2010-10-01,-33.8558867545127,151.035424727497,0.801373811281352,"(0.75,1]"
"524","25 Coachwood Street Auburn 2144",3,2,2,465000,2010-09-21,-33.8739321119496,151.017556689222,3.11682736654079,"(3,3.25]"
"525","3/277 Park Road Auburn 2144",3,1,1,318500,2010-09-13,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"526","17-21 Kirkham Road Auburn 2144",2,1,1,419000,2010-08-28,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"527","8/181 Auburn Road Auburn 2144",2,2,1,708000,2010-08-01,-33.8584845577639,151.030733041014,1.07465299632075,"(1,1.25]"
"528","5/42 Norval Street Auburn 2144",2,1,1,972000,2010-08-01,-33.8594713173152,151.030523828711,1.18617922827301,"(1,1.25]"
"529","3/1 Elsham Road Auburn 2144",1,1,NA,1250000,2010-08-01,-33.8583001139845,151.035225657297,1.05737298138636,"(1,1.25]"
"530","6/69 Macquarie Road Auburn 2144",3,1,1,590000,2010-08-01,-33.8436909177544,151.036498868389,0.678230620062844,"(0.5,0.75]"
"531","17-21 Kirkham Road Auburn 2144",2,1,1,419000,2010-07-28,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"532","2/8 Dartbrook Road Auburn 2144",3,1,2,425000,2010-06-05,-33.8498482638271,151.036086143477,0.309328554950341,"(0.25,0.5]"
"533","2/5 New Street Auburn 2144",3,1,1,870000,2010-06-01,-33.864862096433,151.023547319241,1.96606938721746,"(1.75,2]"
"534","1/44 Macquarie Road Auburn 2144",4,1,2,435000,2010-05-05,-33.8454270194496,151.034042132569,0.411520561411317,"(0.25,0.5]"
"535","1/44 Macquarie Rd Auburn 2144",4,1,2,435000,2010-05-05,-33.8454270194496,151.034042132569,0.411520561411317,"(0.25,0.5]"
"536","7/68 Dartbrook Road Auburn 2144",3,2,1,610000,2010-05-01,-33.8455105451148,151.039397414326,0.715360892679934,"(0.5,0.75]"
"537","14/17 Kirkham Road Auburn 2144",3,1,1,1270000,2010-05-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"538","9/181 Auburn Road Auburn 2144",3,1,1,325000,2010-05-01,-33.8583942427572,151.030745027135,1.06456915315408,"(1,1.25]"
"539","9/181 Auburn Road Auburn 2144",3,1,1,325000,2010-05-01,-33.8583942427572,151.030745027135,1.06456915315408,"(1,1.25]"
"540","54 Raglan Road Auburn 2144",2,1,1,353000,2010-04-08,-33.873207244963,151.01816370665,3.01947212676857,"(3,3.25]"
"541","34 Palace Street Auburn 2144",3,2,2,1038888,2010-04-01,-33.8751728012577,151.020743824086,3.12272422561615,"(3,3.25]"
"542","4/71 Station Road Auburn 2144",3,1,2,1043888,2010-04-01,-33.8454977208029,151.038620998635,0.657087688213328,"(0.5,0.75]"
"543","1/277 Park Road Auburn 2144",3,1,1,317000,2010-03-12,-33.8706394489252,151.025656876632,2.50021326241141,"(2.5,3]"
"544","2/75 Dartbrook Road Auburn 2144",2,1,1,420000,2010-03-01,-33.8472284161706,151.039104047715,0.606537590758241,"(0.5,0.75]"
"545","14/1 Kennington Oval OVAL Auburn 2144",3,2,3,895000,2010-03-01,-33.8719987421632,151.021853839523,2.75632197280563,"(2.5,3]"
"546","1/71 Station Road Auburn 2144",3,1,2,1750000,2010-02-20,-33.8454977208029,151.038620998635,0.657087688213328,"(0.5,0.75]"
"547","8 Ettalong Street Auburn 2144",2,1,1,435000,2010-02-09,-33.8615940342944,151.024940475367,1.58332688315836,"(1.5,1.75]"
"548","8 ETTALONG STREET Auburn 2144",2,1,1,435000,2010-02-09,-33.8615940342944,151.024940475367,1.58332688315836,"(1.5,1.75]"
"549","1/3-5 LOUISA Street Auburn 2144",3,2,2,548000,2010-02-01,-33.8558867545127,151.035424727497,0.801373811281352,"(0.75,1]"
"550","3/78 Water Street Auburn 2144",3,2,1,316500,2010-01-18,-33.8612594706292,151.033325731304,1.36528541060162,"(1.25,1.5]"
"551","3/78 Water Street Auburn 2144",3,2,1,316500,2010-01-15,-33.8612594706292,151.033325731304,1.36528541060162,"(1.25,1.5]"
"552","2/89 Harrow Road Auburn 2144",2,1,1,345000,2010-01-01,-33.8596412604021,151.029519173796,1.22511743781502,"(1,1.25]"
"553","31/35 HARROW ROAD Auburn 2144",3,2,2,396800,2009-12-18,-33.8537400652905,151.030618376579,0.568260584736602,"(0.5,0.75]"
"554","2/14 Kennington Oval OVAL Auburn 2144",3,2,1,1055000,2009-10-01,-33.8727518561635,151.022900403954,2.80096373054896,"(2.5,3]"
"555","4/17-21 Kirkham Road Auburn 2144",3,2,2,748000,2009-10-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"556","181 Auburn Road Auburn 2144",2,1,1,325000,2009-09-08,-33.8583942427572,151.030745027135,1.06456915315408,"(1,1.25]"
"557","5/9-11 Louisa Street Auburn 2144",3,2,1,680111,2009-09-01,-33.8561698532925,151.035358007548,0.829862306503216,"(0.75,1]"
"558","20/28 Elsham Road Auburn 2144",4,2,2,1095000,2009-09-01,-33.8607694645695,151.035770900098,1.33678176969118,"(1.25,1.5]"
"559","3/44 Park Road Auburn 2144",2,1,1,271000,2009-09-01,-33.8530654059039,151.030221996377,0.515854217412952,"(0.5,0.75]"
"560","5/39-41 Karrabah Road Auburn 2144",3,2,1,380000,2009-08-01,-33.8438658061642,151.032136003967,0.575884112437091,"(0.5,0.75]"
"561","3/4 Cockthorpe Road Auburn 2144",3,2,1,405000,2009-08-01,-33.8585399202344,151.036536335496,1.11391548610351,"(1,1.25]"
"562","3/181 Auburn Road Auburn 2144",3,1,1,440000,2009-08-01,-33.8587753678946,151.0309073846,1.10367054784904,"(1,1.25]"
"563","5 NORTHCOTE STREET Auburn 2144",2,1,1,331500,2009-07-15,-33.8497454178751,151.02827747866,0.435339906428343,"(0.25,0.5]"
"564","9/305 Park Road Auburn 2144",3,2,2,345000,2009-07-09,-33.8735612127341,151.025262843364,2.82381310025901,"(2.5,3]"
"565","2/27-29 Cockthorpe Road Auburn 2144",3,3,3,715000,2009-07-03,-33.8602434582358,151.036894075124,1.3049433823572,"(1.25,1.5]"
"566","9/17-21 Kirkham Road Auburn 2144",3,2,2,445000,2009-07-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"567","6/60 Northumberland Road Auburn 2144",2,1,1,850000,2009-07-01,-33.8454553083728,151.035835776029,0.478930549895042,"(0.25,0.5]"
"568","3/64 Harrow Road Auburn 2144",3,2,1,345000,2009-07-01,-33.8574419747374,151.03055500939,0.964437100430219,"(0.75,1]"
"569","2/5 Northcote Street Auburn 2144",2,1,1,720000,2009-06-20,-33.8497454178751,151.02827747866,0.435339906428343,"(0.25,0.5]"
"570","17 MACQUARIE ROAD Auburn 2144",2,1,1,260000,2009-06-12,-33.8472476526384,151.033707275537,0.20886077581674,"(0,0.25]"
"571","15/17 Kirkham Road Auburn 2144",3,2,2,425000,2009-06-01,-33.8720158412457,151.020772993109,2.79662026797535,"(2.5,3]"
"572","3/21 Hargrave Road Auburn 2144",3,1,1,305000,2009-06-01,-33.8600562903378,151.032106751125,1.23296332852798,"(1,1.25]"
