"","address","bedroom","bathroom","carspace","soldprice","yearsold","latitude","longitude","distance_to_train_station.km.","distance_class"
"186","4/121-123 John Street Merrylands 2160",3,2,2,510000,2013-12-06,-33.8380413054666,151.001234692988,0.821597288170292,"(0.75,1]"
"187","7/35 KIMBERLEY Street Merrylands 2160",2,2,1,460000,2013-11-29,-33.847530416142,150.998197258915,1.3530472636785,"(1.25,1.5]"
"188","57A FOWLER Road Merrylands 2160",4,2,1,585000,2013-11-18,-33.8386017527739,150.975782857345,1.57595418471674,"(1.5,1.75]"
"189","19/100 Kenyons Road Merrylands 2160",3,1,2,458000,2013-11-08,-33.8375664287422,150.968801924479,2.2049964068978,"(2,2.25]"
"190","3/9-11 Kimberley Street Merrylands 2160",2,2,1,410000,2013-11-05,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"191","3/35 KIMBERLEY STREET Merrylands 2160",4,3,2,515000,2013-10-28,-33.8475298713183,150.998193989973,1.3528756469007,"(1.25,1.5]"
"192","16/100 Kenyons Road Merrylands 2160",3,2,2,465000,2013-10-02,-33.8375828991819,150.969087998834,2.17871857144898,"(2,2.25]"
"193","5/11-11a Ellis Street Merrylands 2160",3,2,1,470000,2013-10-01,-33.8279302575756,150.977246691928,1.69814650832227,"(1.5,1.75]"
"194","11/17 Willara Ave Merrylands 2160",3,1,2,446000,2013-09-30,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"195","8/117-119 John Street Merrylands 2160",4,2,2,525000,2013-09-28,-33.8380878250292,151.001559743193,0.852028482903808,"(0.75,1]"
"196","8/117 John Street Merrylands 2160",4,NA,NA,525000,2013-09-28,-33.8380878250292,151.001559743193,0.852028482903808,"(0.75,1]"
"197","3/121 John Street Merrylands 2160",3,2,1,486000,2013-08-23,-33.8380413054666,151.001234692988,0.821597288170292,"(0.75,1]"
"198","3/121-123 John Street Merrylands 2160",3,2,1,486000,2013-08-23,-33.8380413054666,151.001234692988,0.821597288170292,"(0.75,1]"
"199","6/21-23 Yeend Street Merrylands 2160",3,1,1,420000,2013-08-22,-33.8258688123086,150.987256025424,1.26197078028883,"(1.25,1.5]"
"200","6/21-23 Yeend st Merrylands 2160",3,1,1,420000,2013-08-22,-33.8258688123086,150.987256025424,1.26197078028883,"(1.25,1.5]"
"201","1/35 Kimberley Street Merrylands 2160",3,2,2,485000,2013-08-14,-33.847530416142,150.998197258915,1.3530472636785,"(1.25,1.5]"
"202","1/35 KIMBERLEY STREET Merrylands 2160",3,2,2,485000,2013-08-14,-33.847530416142,150.998197258915,1.3530472636785,"(1.25,1.5]"
"203","4/352-356 Merrylands Road Merrylands 2160",2,1,1,378000,2013-08-05,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"204","32/58 Lansdowne Street Merrylands 2160",3,2,2,436000,2013-08-02,-33.8460024371026,150.992351468183,1.08031478129026,"(1,1.25]"
"205","3/36 Manchester Street Merrylands 2160",3,1,NA,370000,2013-08-01,-33.8315534609517,150.989177576727,0.615904140585463,"(0.5,0.75]"
"206","7/20 Todd Street Merrylands 2160",3,1,1,4e+05,2013-07-26,-33.8347604609256,150.969718317953,2.12271523266017,"(2,2.25]"
"207","7/11-11A Ellis Street Merrylands 2160",2,1,1,369000,2013-07-22,-33.8279302575756,150.977246691928,1.69814650832227,"(1.5,1.75]"
"208","7/17-21 Paton Street Merrylands 2160",2,1,1,337000,2013-07-02,-33.8351411250584,150.96951338042,2.1386251031699,"(2,2.25]"
"209","4/12 Rickard Street Merrylands 2160",3,2,1,418000,2013-06-25,-33.8260861969674,150.990396389268,1.15511069445724,"(1,1.25]"
"210","1/42-46 Sheffield Street Merrylands 2160",2,1,1,335505,2013-06-21,-33.8324099657277,150.98870290955,0.563361536098592,"(0.5,0.75]"
"211","1/42 Sheffield Street Merrylands 2160",2,1,1,335505,2013-06-21,-33.8324099657277,150.98870290955,0.563361536098592,"(0.5,0.75]"
"212","111A HAWKSVIEW ROAD Merrylands 2160",4,2,1,635000,2013-06-18,-33.8453417335848,150.979008400337,1.61007735164981,"(1.5,1.75]"
"213","3/58 Lansdowne Street Merrylands 2160",3,2,2,458000,2013-06-07,-33.8459405786572,150.991469189055,1.07826542648073,"(1,1.25]"
"214","4/10 Rickard Street Merrylands 2160",3,2,1,418000,2013-06-01,-33.8260861969674,150.990396389268,1.15511069445724,"(1,1.25]"
"215","1/85 Chetwynd Road Merrylands 2160",3,2,1,420000,2013-05-27,-33.8429325231551,150.979909287291,1.38636778294124,"(1.25,1.5]"
"216","4/35 Lansdowne Street Merrylands 2160",2,3,1,435000,2013-05-27,-33.8455509458881,150.994327082762,1.04211792315145,"(1,1.25]"
"217","1/57 Clarence Street Merrylands 2160",3,2,4,488000,2013-05-01,-33.8290028059059,150.983620877836,1.16157341221671,"(1,1.25]"
"218","1/57 Clarence Street Merrylands 2160",3,2,4,488000,2013-04-01,-33.8290028059059,150.983620877836,1.16157341221671,"(1,1.25]"
"219","1/12-14 Myall Street Merrylands 2160",3,2,1,370000,2013-03-01,-33.8449111971282,150.989368684119,1.00407482939205,"(1,1.25]"
"220","15/97 SHERWOOD ROAD Merrylands 2160",3,1,1,340000,2013-02-15,-33.8328787053943,150.96924367389,2.19302237411026,"(2,2.25]"
"221","15/97 SHERWOOD ROAD Merrylands 2160",3,1,1,340000,2013-02-15,-33.8328787053943,150.96924367389,2.19302237411026,"(2,2.25]"
"222","1/20 Todd Street Merrylands 2160",3,1,1,370000,2013-02-13,-33.8347604609256,150.969718317953,2.12271523266017,"(2,2.25]"
"223","3/7 Park Street Merrylands 2160",3,2,1,415000,2013-02-07,-33.8446549204386,151.001286576968,1.22886254288767,"(1,1.25]"
"224","24 Davies Street Merrylands 2160",4,2,1,450033,2013-01-15,-33.840032594204,150.980546228113,1.18946826921597,"(1,1.25]"
"225","2/16 Rickard Street Merrylands 2160",3,2,1,435000,2013-01-02,-33.8274099090264,150.989714605263,1.02497683135587,"(1,1.25]"
"226","8/21 St Ann Street Merrylands 2160",2,2,1,350000,2012-12-23,-33.8397168479113,150.987621308764,0.597156095735195,"(0.5,0.75]"
"227","2/21 St Ann Street Merrylands 2160",2,2,1,410000,2012-12-23,-33.8397168479113,150.987621308764,0.597156095735195,"(0.5,0.75]"
"228","3/35 Lansdowne Street Merrylands 2160",3,3,1,455000,2012-12-14,-33.8455509458881,150.994327082762,1.04211792315145,"(1,1.25]"
"229","3/21 St Ann Street Merrylands 2160",2,1,1,610000,2012-12-01,-33.8397168479113,150.987621308764,0.597156095735195,"(0.5,0.75]"
"230","1-921 St Ann Street Merrylands 2160",2,2,1,438000,2012-11-01,-33.8401954126731,150.989481253079,0.520765648776684,"(0.5,0.75]"
"231","4/20 Todd Street Merrylands 2160",3,1,1,355000,2012-10-31,-33.8347604609256,150.969718317953,2.12271523266017,"(2,2.25]"
"232","3/21-23 Yeend Street Merrylands 2160",2,1,1,353688,2012-10-26,-33.8258688123086,150.987256025424,1.26197078028883,"(1.25,1.5]"
"233","2/23 Todd Street Merrylands 2160",3,1,1,355000,2012-10-24,-33.8341554551544,150.969738015425,2.12740880330739,"(2,2.25]"
"234","5/35 Lansdowne Street Merrylands 2160",3,3,1,450000,2012-10-19,-33.8455509458881,150.994327082762,1.04211792315145,"(1,1.25]"
"235","25/58 Lansdowne Street Merrylands 2160",3,2,2,440000,2012-10-15,-33.8460709591611,150.992151643612,1.08848789563065,"(1,1.25]"
"236","1/102-104 Lackey Street Merrylands 2160",2,1,1,395500,2012-10-12,-33.8464507012844,151.001845482272,1.41689145891583,"(1.25,1.5]"
"237","1/102 Lackey Street Merrylands 2160",2,1,1,395500,2012-10-12,-33.8464507012844,151.001845482272,1.41689145891583,"(1.25,1.5]"
"238","31/58 Lansdowne Street Merrylands 2160",3,2,4,429500,2012-10-09,-33.8460557460068,150.992336213119,1.08627851972039,"(1,1.25]"
"239","1/26 Manchester Street Merrylands 2160",2,1,1,312000,2012-10-01,-33.8317634695357,150.99020829936,0.551306764134825,"(0.5,0.75]"
"240","3/59 Lavinia Street Merrylands 2160",2,2,1,337500,2012-10-01,-33.8484638667891,151.003853953911,1.70769437954345,"(1.5,1.75]"
"241","7/117 John Street Merrylands 2160",4,2,2,480000,2012-10-01,-33.8380878250292,151.001559743193,0.852028482903808,"(0.75,1]"
"242","14/102 - 104 Lackey Street Merrylands 2160",2,1,1,312500,2012-09-29,-33.8465962111236,151.001459495631,1.40879649550667,"(1.25,1.5]"
"243","4/17 Willara Avenue Merrylands 2160",2,1,1,358000,2012-09-01,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"244","8/102-104 Lackey Street Merrylands 2160",2,1,1,340000,2012-08-21,-33.8466449518905,151.001791418997,1.4312214755378,"(1.25,1.5]"
"245","1/59-61 Lavinia Street Merrylands 2160",2,1,1,325000,2012-08-11,-33.8484638667891,151.003853953911,1.70769437954345,"(1.5,1.75]"
"246","9/19-21 Oxford Street Merrylands 2160",3,2,2,365000,2012-08-04,-33.8373661012563,150.982745807144,0.918863620495551,"(0.75,1]"
"247","9/19 Oxford Street Merrylands 2160",3,2,1,365000,2012-08-01,-33.8373661012563,150.982745807144,0.918863620495551,"(0.75,1]"
"248","19/100 Kenyons Road Merrylands 2160",3,1,2,405000,2012-07-13,-33.8375664287422,150.968801924479,2.2049964068978,"(2,2.25]"
"249","4/26 Military Road Merrylands 2160",3,1,1,343215,2012-07-01,-33.8398692728206,150.989751569456,0.476694668277573,"(0.25,0.5]"
"250","6/9-11 Kimberley Street Merrylands 2160",3,2,2,4e+05,2012-06-05,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"251","9/16 Rickard Street Merrylands 2160",3,2,2,380000,2012-06-01,-33.8276905351447,150.990372249386,0.980290335987028,"(0.75,1]"
"252","22/58 Lansdowne Street Merrylands 2160",3,2,2,409000,2012-05-31,-33.8462631981104,150.99146441137,1.11405699361827,"(1,1.25]"
"253","22/58 Lansdowne St Merrylands 2160",3,2,2,409000,2012-05-31,-33.8462631981104,150.99146441137,1.11405699361827,"(1,1.25]"
"254","1/11-13 Torrens Street Merrylands 2160",3,1,1,355000,2012-05-30,-33.8361963228491,150.969605413717,2.12623888461857,"(2,2.25]"
"255","11/197 Woodville Road Merrylands 2160",1,1,1,243000,2012-05-29,-33.8431017118707,150.999019272159,0.962072217913374,"(0.75,1]"
"256","4/36 Paton Street Merrylands 2160",2,1,2,360000,2012-05-25,-33.8354281214231,150.96775343221,2.299511604049,"(2.25,2.5]"
"257","10/11-13 Ellis Street Merrylands 2160",2,1,1,365500,2012-05-18,-33.8279302575756,150.977246691928,1.69814650832227,"(1.5,1.75]"
"258","10/11 Ellis Street Merrylands 2160",2,1,1,365500,2012-05-18,-33.8279302575756,150.977246691928,1.69814650832227,"(1.5,1.75]"
"259","1/16 Richardson Street Merrylands 2160",2,1,1,340000,2012-04-20,-33.8278398587498,150.978643033178,1.5976859752711,"(1.5,1.75]"
"260","1/1-3 Holdsworth Street Merrylands 2160",2,2,1,415000,2012-04-10,-33.8348889974108,150.97794515592,1.36415191949165,"(1.25,1.5]"
"261","4/352-356 Merrylands Road Merrylands 2160",2,1,1,310000,2012-03-30,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"262","3/100 Kenyons Road Merrylands 2160",3,2,2,405000,2012-03-20,-33.8372099044906,150.969505836707,2.13780327846964,"(2,2.25]"
"263","4/52 Newman Street Merrylands 2160",3,2,2,439888,2012-03-16,-33.8379478472462,150.985500603442,0.681591358606562,"(0.5,0.75]"
"264","7/71-73 Lavinia Street Merrylands 2160",3,3,1,415000,2012-03-06,-33.8483125315273,151.002779393924,1.63523539382317,"(1.5,1.75]"
"265","35 Kimberley Street Merrylands 2160",4,3,2,1200000,2012-03-01,-33.847530416142,150.998197258915,1.3530472636785,"(1.25,1.5]"
"266","6/5 Mark Street Merrylands 2160",3,2,2,476000,2012-03-01,-33.8302177208616,150.967383622642,2.42804221456555,"(2.25,2.5]"
"267","2/11-13 Lansdowne Street Merrylands 2160",3,2,2,385000,2012-02-15,-33.8459446438802,150.996230277697,1.12488283876773,"(1,1.25]"
"268","24A Davies Street Merrylands 2160",4,2,1,422000,2012-01-05,-33.840032594204,150.980546228113,1.18946826921597,"(1,1.25]"
"269","1/534a Merrylands Road Merrylands 2160",3,2,1,390000,2012-01-01,-33.831983119253,150.968272023901,2.30031123748467,"(2.25,2.5]"
"270","7/5 Mark Street Merrylands 2160",3,2,2,454000,2012-01-01,-33.8301295013307,150.967381694805,2.4309711924705,"(2.25,2.5]"
"271","5/7-9 Ellis Street Merrylands 2160",3,2,1,405000,2011-12-31,-33.8281619333793,150.976974950627,1.70536911017845,"(1.5,1.75]"
"272","77 Hawksview Road Merrylands 2160",4,3,1,565000,2011-12-19,-33.8458964898465,150.982019599053,1.44852383391467,"(1.25,1.5]"
"273","3/35-37 Clarence Street Merrylands 2160",2,2,1,362800,2011-12-08,-33.8310719625238,150.983258360523,1.04156817999732,"(1,1.25]"
"274","12/58 Lansdowne Street Merrylands 2160",3,2,2,415000,2011-12-01,-33.8461499585985,150.991795664184,1.09901150297254,"(1,1.25]"
"275","1/21 St Ann Street Merrylands 2160",2,2,1,410000,2011-11-22,-33.8397168479113,150.987621308764,0.597156095735195,"(0.5,0.75]"
"276","23/58 Lansdowne Street Merrylands 2160",3,2,2,415000,2011-11-21,-33.8459624554245,150.992173520379,1.07634217530817,"(1,1.25]"
"277","6/10 Addlestone Road Merrylands 2160",2,2,1,378100,2011-11-18,-33.8370340102525,150.987175642972,0.508175882432248,"(0.5,0.75]"
"278","3/8 Carhullen Street Merrylands 2160",3,3,1,438000,2011-11-11,-33.835740724502,150.997891570906,0.493234467992829,"(0.25,0.5]"
"279","57 Newman Street Merrylands 2160",2,2,1,349950,2011-11-01,-33.8373834098863,150.985151580994,0.699197630147355,"(0.5,0.75]"
"280","9/14 Rickard Street Merrylands 2160",3,2,2,430000,2011-11-01,-33.8264214730945,150.990364035121,1.11894153103562,"(1,1.25]"
"281","7/9 Kimberly Street Merrylands 2160",3,2,2,398000,2011-11-01,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"282","7/9 Kimberley Street Merrylands 2160",3,2,2,396500,2011-10-01,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"283","2/7 Park Street Merrylands 2160",3,2,2,4e+05,2011-10-01,-33.8446549204386,151.001286576968,1.22886254288767,"(1,1.25]"
"284","2/7-9 Ellis Street Merrylands 2160",3,2,1,405000,2011-09-30,-33.8281619333793,150.976974950627,1.70536911017845,"(1.5,1.75]"
"285","2/1-3 Holdsworth Street Merrylands 2160",3,2,1,397000,2011-09-26,-33.8348889974108,150.97794515592,1.36415191949165,"(1.25,1.5]"
"286","2/1 Holdsworth Street Merrylands 2160",3,2,1,397000,2011-09-26,-33.8348889974108,150.97794515592,1.36415191949165,"(1.25,1.5]"
"287","9/42-46 Sheffield St (also known as 9/59 Neil St Merrylands 2160",2,1,1,307000,2011-09-20,-33.8324099657277,150.98870290955,0.563361536098592,"(0.5,0.75]"
"288","7/21-23 Yeend Street Merrylands 2160",3,1,1,395000,2011-09-14,-33.8258688123086,150.987256025424,1.26197078028883,"(1.25,1.5]"
"289","7/21 Yeend Street Merrylands 2160",3,1,1,395000,2011-09-14,-33.8258688123086,150.987256025424,1.26197078028883,"(1.25,1.5]"
"290","2/58 Lansdowne St Merrylands 2160",2,2,2,379950,2011-09-11,-33.8459281734405,150.991404480763,1.07748833806012,"(1,1.25]"
"291","3 117 John Merrylands 2160",3,2,2,440000,2011-09-01,-33.8380878250292,151.001559743193,0.852028482903808,"(0.75,1]"
"292","3 119 John Merrylands 2160",3,2,2,440000,2011-09-01,-33.8380878250292,151.001559743193,0.852028482903808,"(0.75,1]"
"293","8/58 Lansdowne Street Merrylands 2160",2,2,1,360000,2011-08-11,-33.8460214640228,150.991899348326,1.08412570784803,"(1,1.25]"
"294","17/28-32 Treves Street Merrylands 2160",3,1,2,411000,2011-08-05,-33.8330450625313,150.986961401527,0.634926774765302,"(0.5,0.75]"
"295","8/7 Sheffield Street Merrylands 2160",3,2,1,335000,2011-08-01,-33.8323736301774,150.99138562148,0.451275340541455,"(0.25,0.5]"
"296","2/58 Lansdowne Street Merrylands 2160",2,2,2,379950,2011-08-01,-33.8459281734405,150.991404480763,1.07748833806012,"(1,1.25]"
"297","3/5 Mark Street Merrylands 2160",2,1,1,460000,2011-07-01,-33.8300526392786,150.9676331519,2.41113071118598,"(2.25,2.5]"
"298","2/5 Mark Street Merrylands 2160",2,1,1,460000,2011-07-01,-33.829938771124,150.967636001747,2.41456686668829,"(2.25,2.5]"
"299","6/58 Lansdowne Street Merrylands 2160",3,2,2,410000,2011-06-28,-33.8459891098766,150.99171285098,1.08170130281127,"(1,1.25]"
"300","5/10 Addlestone Road Merrylands 2160",2,2,1,365500,2011-06-24,-33.8370340102525,150.987175642972,0.508175882432248,"(0.5,0.75]"
"301","5/126 John Street Merrylands 2160",3,2,2,420000,2011-05-18,-33.8389196451003,151.000933363568,0.82387377140701,"(0.75,1]"
"302","6/7 Charlotte Street Merrylands 2160",2,2,1,369000,2011-05-01,-33.8434425619633,150.979013764755,1.48668995122366,"(1.25,1.5]"
"303","11/100 Kenyons Rd Merrylands 2160",3,2,2,435000,2011-04-19,-33.8374256127688,150.96939653669,2.14916193628335,"(2,2.25]"
"304","4/11-13 Lansdowne Street Merrylands 2160",2,2,2,371000,2011-03-15,-33.8459446438802,150.996230277697,1.12488283876773,"(1,1.25]"
"305","4/11-13 Lansdowne Street - ARCHIVED 1 Merrylands 2160",2,2,2,371000,2011-03-15,-33.8459446438802,150.996230277697,1.12488283876773,"(1,1.25]"
"306","2/41 Richardson Street Merrylands 2160",3,2,1,405000,2011-03-07,-33.8263771328267,150.980964820357,1.54199668570278,"(1.5,1.75]"
"307","3/7 Charlotte Street Merrylands 2160",3,2,1,419000,2011-03-01,-33.8434425619633,150.979013764755,1.48668995122366,"(1.25,1.5]"
"308","7/41-43 Chetwynd Road Merrylands 2160",3,2,2,418000,2011-03-01,-33.840032594204,150.980546228113,1.18946826921597,"(1,1.25]"
"309","7/41 Chetwynd Road Merrylands 2160",3,2,2,418000,2011-03-01,-33.840032594204,150.980546228113,1.18946826921597,"(1,1.25]"
"310","3 Benedict Court Merrylands 2160",3,2,1,5e+05,2011-02-22,-33.8317320793084,150.997584709431,0.686311626907832,"(0.5,0.75]"
"311","4/1-3 willara Merrylands 2160",2,2,NA,379000,2011-02-15,-33.828633499252,150.982912187922,1.23727663837969,"(1,1.25]"
"312","4/1 Willara Avenue Merrylands 2160",2,1,1,370000,2011-02-01,-33.828633499252,150.982912187922,1.23727663837969,"(1,1.25]"
"313","4/1-3 willara Merrylands 2160",2,2,1,379000,2011-02-01,-33.828633499252,150.982912187922,1.23727663837969,"(1,1.25]"
"314","8/7-9 Ellis Street Merrylands 2160",3,2,2,398000,2011-01-28,-33.8281619333793,150.976974950627,1.70536911017845,"(1.5,1.75]"
"315","7/35 Ellis Street Merrylands 2160",3,1,1,345000,2011-01-01,-33.8265382330057,150.978877139734,1.6706679911875,"(1.5,1.75]"
"316","10/6 Addlestone Road Merrylands 2160",3,1,1,350000,2010-12-06,-33.836850614211,150.98742341203,0.482562884065052,"(0.25,0.5]"
"317","7/17 Willara Avenue Merrylands 2160",2,1,1,328500,2010-12-01,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"318","4/352 Merrylands Road Merrylands 2160",2,1,1,320000,2010-12-01,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"319","6 49 Edna Avenue Merrylands 2160",3,1,1,348000,2010-11-10,-33.8411161228275,150.971671049936,2.00804517468791,"(2,2.25]"
"320","2 352 Merrylands Road Merrylands 2160",2,1,1,310000,2010-11-10,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"321","1/22-24 Park Street Merrylands 2160",3,2,1,417000,2010-10-26,-33.8452684338415,150.99989266647,1.20473467202766,"(1,1.25]"
"322","3/61 Merrylands Road Merrylands 2160",2,1,1,365000,2010-10-15,-33.837196451536,150.99505957728,0.248355850938189,"(0,0.25]"
"323","6/17 Willara Avenue Merrylands 2160",2,1,1,3e+05,2010-10-03,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"324","6/102 Lackey Street Merrylands 2160",3,2,2,303500,2010-09-30,-33.8464117673442,151.001553456765,1.39727317097107,"(1.25,1.5]"
"325","2/22 Park Street Merrylands 2160",3,2,1,380000,2010-09-29,-33.8452684338415,150.99989266647,1.20473467202766,"(1,1.25]"
"326","9-11 Derby Street Merrylands 2160",3,2,1,1060000,2010-08-01,-33.8438290515187,151.001355979127,1.16528919814812,"(1,1.25]"
"327","2/34-36 Richardson Street Merrylands 2160",3,2,1,392001,2010-07-07,-33.8266887300772,150.979671660336,1.60434890780952,"(1.5,1.75]"
"328","2/352 Merrylands Road Merrylands 2160",2,1,1,310000,2010-07-01,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"329","2/102 Lackey Street Merrylands 2160",3,2,2,428000,2010-07-01,-33.8464427384764,151.001791418997,1.41317297594972,"(1.25,1.5]"
"330","4/6 Addlestone Road Merrylands 2160",3,1,1,390000,2010-06-01,-33.836850614211,150.98742341203,0.482562884065052,"(0.25,0.5]"
"331","2/17-21 Paton Street Merrylands 2160",2,1,1,283000,2010-06-01,-33.8351409155108,150.969513128963,2.13864972192027,"(2,2.25]"
"332","4/36 Manchester Street Merrylands 2160",2,1,1,330000,2010-06-01,-33.8315534609517,150.989177576727,0.615904140585463,"(0.5,0.75]"
"333","9/11 Ellis Street Merrylands 2160",2,1,1,318000,2010-06-01,-33.8279302575756,150.977246691928,1.69814650832227,"(1.5,1.75]"
"334","100 Chetwynd Road Merrylands 2160",4,2,2,430000,2010-04-01,-33.8431958825529,150.980713949995,1.34055714506404,"(1.25,1.5]"
"335","8 Carhullen Street Merrylands 2160",3,3,2,405000,2010-04-01,-33.835740724502,150.997891570906,0.493234467992829,"(0.25,0.5]"
"336","11/58 Lansdowne Street Merrylands 2160",2,2,2,360000,2010-03-12,-33.8461623219057,150.991862216495,1.09998588438068,"(1,1.25]"
"337","5/8 Carhullen Street Merrylands 2160",3,NA,NA,640000,2010-03-01,-33.835740724502,150.997891570906,0.493234467992829,"(0.25,0.5]"
"338","26B Walker Street Merrylands 2160",2,1,1,380000,2010-03-01,-33.843278109023,150.98827962344,0.873494957739326,"(0.75,1]"
"339","4/8 Carhullen Street Merrylands 2160",3,2,2,406000,2010-02-01,-33.835740724502,150.997891570906,0.493234467992829,"(0.25,0.5]"
"340","4/17 Lansdowne Street Merrylands 2160",2,1,1,320000,2010-02-01,-33.8456667418804,150.995896594131,1.08633837717489,"(1,1.25]"
"341","16/58 Lansdowne Street Merrylands 2160",3,2,2,360000,2010-01-25,-33.8460890221624,150.9914843603,1.09458029319512,"(1,1.25]"
"342","1/39 CHETWYND ROAD Merrylands 2160",3,2,2,360000,2010-01-01,-33.83980959367,150.98095937212,1.14504662469494,"(1,1.25]"
"343","1/39 Chetwyn Road Merrylands 2160",3,2,1,360000,2010-01-01,-33.83980959367,150.98095937212,1.14504662469494,"(1,1.25]"
"344","49 Burnett Street Merrylands 2160",2,2,1,3e+05,2009-12-14,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"345","25 Rita Street Merrylands 2160",3,1,1,381500,2009-11-17,-33.8210376090468,150.983404708553,1.89990948600869,"(1.75,2]"
"346","25 Rita Street Merrylands 2160",3,1,1,381500,2009-11-17,-33.8210376090468,150.983404708553,1.89990948600869,"(1.75,2]"
"347","8/352 Merrylands Road Merrylands 2160",2,2,1,359500,2009-11-01,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"348","26/285 Merrylands Road Merrylands 2160",2,1,1,416000,2009-11-01,-33.8353070448317,150.986347008024,0.588660450090883,"(0.5,0.75]"
"349","3/20 Ellis Street Merrylands 2160",3,2,1,386000,2009-11-01,-33.8267118222205,150.977532933921,1.75511189703345,"(1.75,2]"
"350","9/1 Holdsworth Street Merrylands 2160",3,1,2,385000,2009-11-01,-33.8348889974108,150.97794515592,1.36415191949165,"(1.25,1.5]"
"351","7/352-356 Merrylands Road Merrylands 2160",3,2,2,320000,2009-10-19,-33.8348942361003,150.980188907581,1.15822784779622,"(1,1.25]"
"352","2/61 Merrylands Rd Merrylands 2160",2,2,1,365000,2009-09-18,-33.837196451536,150.99505957728,0.248355850938189,"(0,0.25]"
"353","3/14 Wright Street Merrylands 2160",2,1,1,330000,2009-08-01,-33.8274994696619,150.975725627959,1.84242594675983,"(1.75,2]"
"354","8/35 Ellis Street Merrylands 2160",3,1,2,659950,2009-08-01,-33.8265382330057,150.978877139734,1.6706679911875,"(1.5,1.75]"
"355","3/19-21 Ellis Street Merrylands 2160",2,1,1,326000,2009-08-01,-33.8274749945046,150.977857145936,1.68036351435301,"(1.5,1.75]"
"356","8/59-61 Lavinia Street Merrylands 2160",3,2,1,315000,2009-07-09,-33.8484638667891,151.003853953911,1.70769437954345,"(1.5,1.75]"
"357","24/58 Lansdowne Street Merrylands 2160",3,2,2,395000,2009-06-23,-33.8460224279417,150.992161115162,1.08305619907634,"(1,1.25]"
"358","24/58 Lansdowne Street Merrylands 2160",3,2,2,395000,2009-06-23,-33.8460224279417,150.992161115162,1.08305619907634,"(1,1.25]"
"359","26/59 Neil Street Merrylands 2160",2,1,1,260000,2009-04-01,-33.8325814175571,150.988503001159,0.561136738245937,"(0.5,0.75]"
"360","10/17 Willara Avenue Merrylands 2160",2,1,1,280000,2009-03-01,-33.8282647793313,150.981310992959,1.37470031043666,"(1.25,1.5]"
"361","4/158 Railway Terrace Merrylands 2160",3,3,2,408000,2009-03-01,-33.843564392926,150.991828353606,0.811809869752728,"(0.75,1]"
"362","17/58 Lansdowne Street Merrylands 2160",3,2,2,385000,2009-02-27,-33.8460728450893,150.991364499084,1.09388924705016,"(1,1.25]"
"363","6/14 Wright Street Merrylands 2160",2,1,1,330000,2009-02-16,-33.8274994696619,150.975725627959,1.84242594675983,"(1.75,2]"
"364","27/58 Lansdowne Street Merrylands 2160",3,2,3,395000,2009-02-01,-33.8462298800453,150.992101184554,1.10635092394746,"(1,1.25]"
"365","15A Norman Street Merrylands 2160",3,2,1,450000,2009-02-01,-33.8249264768441,150.974686188146,2.08495916180755,"(2,2.25]"
"366","6/10 Rickard Street Merrylands 2160",3,2,1,352000,2009-02-01,-33.826265863062,150.990492781154,1.13386371449835,"(1,1.25]"
"367","9/529 Merrylands Road Merrylands 2160",3,2,1,340000,2009-02-01,-33.8308339164736,150.967534999814,2.39626509328236,"(2.25,2.5]"
"368","28/58 Lansdowne Street Merrylands 2160",3,2,2,375000,2009-01-16,-33.8462641620293,150.992285837881,1.10958572037221,"(1,1.25]"
"369","2/9-11 Kimberley Street Merrylands 2160",2,2,1,312000,2009-01-15,-33.8478275965191,151.000340008643,1.46930428610162,"(1.25,1.5]"
"370","7/12 Bradman Street Merrylands 2160",3,2,2,365000,2009-01-01,-33.8429994526519,151.001573573333,1.11562175231988,"(1,1.25]"
"371","14 Smythe Merrylands 2160",3,2,1,425000,2008-12-01,-33.8367897196844,150.995497447902,0.273403421004389,"(0.25,0.5]"
"372","1/102-106 Lackey Street Merrylands 2160",2,1,1,3e+05,2008-10-29,-33.8464507012844,151.001845482272,1.41689145891583,"(1.25,1.5]"
"373","4/102 LACKEY STREET Merrylands 2160",3,2,2,305000,2008-10-25,-33.846429620798,151.001681951341,1.40593810524632,"(1.25,1.5]"
